,SCORE,Quarter,Time,Clock,Team,Score
238,50 - 52,2,1449.8000000000002,9.8,Away,50
238,50 - 52,2,1449.8000000000002,9.8,Home,52
239,50 - 52,2,1446.1,6.1,Home,52
239,50 - 52,2,1446.1,6.1,Away,50
240,50 - 52,2,1445.1,5.1,Home,52
240,50 - 52,2,1445.1,5.1,Away,50
241,50 - 52,2,1441.4,1.4,Away,50
241,50 - 52,2,1441.4,1.4,Home,52
242,50 - 52,2,1440.1,0.1,Away,50
242,50 - 52,2,1440.1,0.1,Home,52
243,50 - 52,3,2147.0,11:47,Away,50
243,50 - 52,3,2147.0,11:47,Home,52
244,50 - 52,3,1412.0,11:32,Away,50
244,50 - 52,3,1412.0,11:32,Home,52
245,50 - 52,3,1408.0,11:28,Away,50
245,50 - 52,3,1408.0,11:28,Home,52
246,50 - 52,3,1405.0,11:25,Home,52
246,50 - 52,3,1405.0,11:25,Away,50
247,50 - 52,3,1402.0,11:22,Home,52
247,50 - 52,3,1402.0,11:22,Away,50
248,50 - 52,3,1400.0,11:20,Home,52
248,50 - 52,3,1400.0,11:20,Away,50
249,50 - 52,3,1397.0,11:17,Home,52
249,50 - 52,3,1397.0,11:17,Away,50
250,50 - 52,3,1394.0,11:14,Away,50
250,50 - 52,3,1394.0,11:14,Home,52
251,52 - 52,3,1387.0,11:07,Away,52
251,52 - 52,3,1387.0,11:07,Home,52
252,52 - 54,3,1373.0,10:53,Away,52
252,52 - 54,3,1373.0,10:53,Home,54
253,52 - 54,3,1359.0,10:39,Away,52
253,52 - 54,3,1359.0,10:39,Home,54
254,52 - 54,3,1356.0,10:36,Away,52
254,52 - 54,3,1356.0,10:36,Home,54
255,52 - 54,3,1353.0,10:33,Home,54
255,52 - 54,3,1353.0,10:33,Away,52
256,52 - 54,3,1347.0,10:27,Away,52
256,52 - 54,3,1347.0,10:27,Home,54
257,52 - 54,3,1344.0,10:24,Home,54
257,52 - 54,3,1344.0,10:24,Away,52
258,52 - 54,3,1339.0,10:19,Away,52
258,52 - 54,3,1339.0,10:19,Home,54
259,52 - 54,3,1337.0,10:17,Home,54
259,52 - 54,3,1337.0,10:17,Away,52
260,52 - 54,3,1333.0,10:13,Home,54
260,52 - 54,3,1333.0,10:13,Away,52
261,52 - 54,3,1332.0,10:12,Away,52
261,52 - 54,3,1332.0,10:12,Home,54
262,52 - 54,3,1326.0,10:06,Away,52
262,52 - 54,3,1326.0,10:06,Home,54
263,52 - 54,3,1318.0,09:58,Home,54
263,52 - 54,3,1318.0,09:58,Away,52
264,52 - 54,3,1316.0,09:56,Away,52
264,52 - 54,3,1316.0,09:56,Home,54
265,52 - 54,3,1315.0,09:55,Away,52
265,52 - 54,3,1315.0,09:55,Home,54
266,52 - 54,3,1315.0,09:55,Home,54
266,52 - 54,3,1315.0,09:55,Away,52
267,52 - 54,3,1314.0,09:54,Home,54
267,52 - 54,3,1314.0,09:54,Away,52
268,52 - 56,3,1311.0,09:51,Home,56
268,52 - 56,3,1311.0,09:51,Away,52
269,52 - 56,3,1292.0,09:32,Away,52
269,52 - 56,3,1292.0,09:32,Home,56
270,52 - 56,3,1292.0,09:32,Away,52
270,52 - 56,3,1292.0,09:32,Home,56
271,52 - 59,3,1283.0,09:23,Home,59
271,52 - 59,3,1283.0,09:23,Away,52
272,52 - 59,3,1281.0,09:21,Away,52
272,52 - 59,3,1281.0,09:21,Home,59
273,52 - 59,3,1264.0,09:04,Home,59
273,52 - 59,3,1264.0,09:04,Away,52
274,53 - 59,3,1264.0,09:04,Away,53
274,53 - 59,3,1264.0,09:04,Home,59
275,54 - 59,3,1264.0,09:04,Away,54
275,54 - 59,3,1264.0,09:04,Home,59
276,54 - 59,3,1250.0,08:50,Away,54
276,54 - 59,3,1250.0,08:50,Home,59
277,54 - 62,3,1243.0,08:43,Away,54
277,54 - 62,3,1243.0,08:43,Home,62
278,54 - 62,3,1223.0,08:23,Away,54
278,54 - 62,3,1223.0,08:23,Home,62
279,54 - 62,3,1220.0,08:20,Away,54
279,54 - 62,3,1220.0,08:20,Home,62
280,54 - 64,3,1215.0,08:15,Home,64
280,54 - 64,3,1215.0,08:15,Away,54
281,54 - 64,3,1198.0,07:58,Home,64
281,54 - 64,3,1198.0,07:58,Away,54
282,54 - 64,3,1198.0,07:58,Home,64
282,54 - 64,3,1198.0,07:58,Away,54
283,54 - 64,3,1197.0,07:57,Home,64
283,54 - 64,3,1197.0,07:57,Away,54
284,54 - 64,3,1177.0,07:37,Away,54
284,54 - 64,3,1177.0,07:37,Home,64
285,54 - 64,3,1177.0,07:37,Away,54
285,54 - 64,3,1177.0,07:37,Home,64
286,54 - 64,3,1177.0,07:37,Away,54
286,54 - 64,3,1177.0,07:37,Home,64
287,54 - 64,3,1177.0,07:37,Away,54
287,54 - 64,3,1177.0,07:37,Home,64
288,54 - 65,3,1177.0,07:37,Home,65
288,54 - 65,3,1177.0,07:37,Away,54
289,56 - 65,3,1157.0,07:17,Home,65
289,56 - 65,3,1157.0,07:17,Away,56
290,56 - 65,3,1139.0,06:59,Home,65
290,56 - 65,3,1139.0,06:59,Away,56
291,56 - 65,3,1135.0,06:55,Home,65
291,56 - 65,3,1135.0,06:55,Away,56
292,56 - 66,3,1135.0,06:55,Away,56
292,56 - 66,3,1135.0,06:55,Home,66
293,56 - 67,3,1135.0,06:55,Away,56
293,56 - 67,3,1135.0,06:55,Home,67
294,56 - 67,3,1127.0,06:47,Home,67
294,56 - 67,3,1127.0,06:47,Away,56
295,56 - 68,3,1127.0,06:47,Away,56
295,56 - 68,3,1127.0,06:47,Home,68
296,56 - 68,3,1119.0,06:39,Away,56
296,56 - 68,3,1119.0,06:39,Home,68
297,56 - 68,3,1117.0,06:37,Away,56
297,56 - 68,3,1117.0,06:37,Home,68
298,56 - 68,3,1103.0,06:23,Home,68
298,56 - 68,3,1103.0,06:23,Away,56
299,56 - 68,3,1100.0,06:20,Away,56
299,56 - 68,3,1100.0,06:20,Home,68
300,56 - 68,3,1097.0,06:17,Away,56
300,56 - 68,3,1097.0,06:17,Home,68
301,56 - 68,3,1094.0,06:14,Home,68
301,56 - 68,3,1094.0,06:14,Away,56
302,56 - 68,3,1090.0,06:10,Away,56
302,56 - 68,3,1090.0,06:10,Home,68
303,56 - 68,3,1088.0,06:08,Home,68
303,56 - 68,3,1088.0,06:08,Away,56
304,56 - 68,3,1082.0,06:02,Away,56
304,56 - 68,3,1082.0,06:02,Home,68
305,56 - 68,3,1079.0,05:59,Away,56
305,56 - 68,3,1079.0,05:59,Home,68
306,56 - 68,3,1073.0,05:53,Home,68
306,56 - 68,3,1073.0,05:53,Away,56
307,56 - 68,3,1070.0,05:50,Home,68
307,56 - 68,3,1070.0,05:50,Away,56
308,56 - 68,3,1066.0,05:46,Home,68
308,56 - 68,3,1066.0,05:46,Away,56
309,56 - 68,3,1066.0,05:46,Home,68
309,56 - 68,3,1066.0,05:46,Away,56
310,56 - 68,3,1066.0,05:46,Away,56
310,56 - 68,3,1066.0,05:46,Home,68
311,56 - 68,3,1066.0,05:46,Away,56
311,56 - 68,3,1066.0,05:46,Home,68
312,56 - 68,3,1054.0,05:34,Home,68
312,56 - 68,3,1054.0,05:34,Away,56
313,56 - 68,3,1054.0,05:34,Home,68
313,56 - 68,3,1054.0,05:34,Away,56
314,56 - 68,3,1049.0,05:29,Home,68
314,56 - 68,3,1049.0,05:29,Away,56
315,56 - 68,3,1049.0,05:29,Away,56
315,56 - 68,3,1049.0,05:29,Home,68
316,56 - 68,3,1033.0,05:13,Away,56
316,56 - 68,3,1033.0,05:13,Home,68
317,56 - 68,3,1031.0,05:11,Home,68
317,56 - 68,3,1031.0,05:11,Away,56
318,59 - 68,3,1018.0,04:58,Home,68
318,59 - 68,3,1018.0,04:58,Away,59
319,59 - 68,3,1003.0,04:43,Home,68
319,59 - 68,3,1003.0,04:43,Away,59
320,59 - 68,3,1000.0,04:40,Away,59
320,59 - 68,3,1000.0,04:40,Home,68
321,62 - 68,3,992.0,04:32,Away,62
321,62 - 68,3,992.0,04:32,Home,68
322,62 - 71,3,977.0,04:17,Home,71
322,62 - 71,3,977.0,04:17,Away,62
323,62 - 71,3,949.0,03:49,Home,71
323,62 - 71,3,949.0,03:49,Away,62
324,62 - 71,3,946.0,03:46,Away,62
324,62 - 71,3,946.0,03:46,Home,71
325,62 - 71,3,939.0,03:39,Away,62
325,62 - 71,3,939.0,03:39,Home,71
326,62 - 71,3,939.0,03:39,Home,71
326,62 - 71,3,939.0,03:39,Away,62
327,62 - 71,3,935.0,03:35,Away,62
327,62 - 71,3,935.0,03:35,Home,71
328,62 - 72,3,935.0,03:35,Home,72
328,62 - 72,3,935.0,03:35,Away,62
329,62 - 72,3,935.0,03:35,Home,72
329,62 - 72,3,935.0,03:35,Away,62
330,62 - 73,3,935.0,03:35,Home,73
330,62 - 73,3,935.0,03:35,Away,62
331,62 - 73,3,916.0,03:16,Away,62
331,62 - 73,3,916.0,03:16,Home,73
332,62 - 73,3,913.0,03:13,Home,73
332,62 - 73,3,913.0,03:13,Away,62
333,62 - 73,3,904.0,03:04,Home,73
333,62 - 73,3,904.0,03:04,Away,62
334,62 - 76,3,893.0,02:53,Away,62
334,62 - 76,3,893.0,02:53,Home,76
335,62 - 76,3,875.0,02:35,Home,76
335,62 - 76,3,875.0,02:35,Away,62
336,62 - 76,3,873.0,02:33,Home,76
336,62 - 76,3,873.0,02:33,Away,62
337,62 - 76,3,869.0,02:29,Home,76
337,62 - 76,3,869.0,02:29,Away,62
338,62 - 76,3,863.0,02:23,Away,62
338,62 - 76,3,863.0,02:23,Home,76
339,62 - 76,3,861.0,02:21,Away,62
339,62 - 76,3,861.0,02:21,Home,76
340,62 - 79,3,853.0,02:13,Away,62
340,62 - 79,3,853.0,02:13,Home,79
341,62 - 79,3,834.0,01:54,Home,79
341,62 - 79,3,834.0,01:54,Away,62
342,62 - 79,3,834.0,01:54,Away,62
342,62 - 79,3,834.0,01:54,Home,79
343,62 - 79,3,834.0,01:54,Away,62
343,62 - 79,3,834.0,01:54,Home,79
344,62 - 79,3,834.0,01:54,Home,79
344,62 - 79,3,834.0,01:54,Away,62
345,63 - 79,3,834.0,01:54,Away,63
345,63 - 79,3,834.0,01:54,Home,79
346,63 - 79,3,821.0,01:41,Away,63
346,63 - 79,3,821.0,01:41,Home,79
347,63 - 79,3,817.0,01:37,Away,63
347,63 - 79,3,817.0,01:37,Home,79
348,63 - 79,3,812.0,01:32,Away,63
348,63 - 79,3,812.0,01:32,Home,79
349,63 - 79,3,799.0,01:19,Home,79
349,63 - 79,3,799.0,01:19,Away,63
350,63 - 79,3,799.0,01:19,Home,79
350,63 - 79,3,799.0,01:19,Away,63
351,63 - 79,3,799.0,01:19,Home,79
351,63 - 79,3,799.0,01:19,Away,63
352,63 - 79,3,799.0,01:19,Away,63
352,63 - 79,3,799.0,01:19,Home,79
353,64 - 79,3,799.0,01:19,Away,64
353,64 - 79,3,799.0,01:19,Home,79
354,64 - 81,3,784.0,01:04,Away,64
354,64 - 81,3,784.0,01:04,Home,81
355,64 - 81,3,758.0,38.0,Away,64
355,64 - 81,3,758.0,38.0,Home,81
356,64 - 84,3,749.6999999999998,29.7,Home,84
356,64 - 84,3,749.6999999999998,29.7,Away,64
357,64 - 84,3,726.9000000000001,6.9,Home,84
357,64 - 84,3,726.9000000000001,6.9,Away,64
358,64 - 84,3,725.1999999999998,5.2,Home,84
358,64 - 84,3,725.1999999999998,5.2,Away,64
359,64 - 87,3,721.5,1.5,Away,64
359,64 - 87,3,721.5,1.5,Home,87
360,64 - 87,3,720.0,0.0,Away,64
360,64 - 87,3,720.0,0.0,Home,87
361,64 - 87,4,1423.0,11:43,Away,64
361,64 - 87,4,1423.0,11:43,Home,87
362,64 - 87,4,703.0,11:43,Home,87
362,64 - 87,4,703.0,11:43,Away,64
363,64 - 87,4,698.0,11:38,Home,87
363,64 - 87,4,698.0,11:38,Away,64
364,64 - 87,4,695.0,11:35,Home,87
364,64 - 87,4,695.0,11:35,Away,64
365,64 - 89,4,692.0,11:32,Home,89
365,64 - 89,4,692.0,11:32,Away,64
366,64 - 89,4,681.0,11:21,Home,89
366,64 - 89,4,681.0,11:21,Away,64
367,64 - 89,4,671.0,11:11,Away,64
367,64 - 89,4,671.0,11:11,Home,89
368,64 - 89,4,668.0,11:08,Away,64
368,64 - 89,4,668.0,11:08,Home,89
369,64 - 91,4,661.0,11:01,Home,91
369,64 - 91,4,661.0,11:01,Away,64
370,64 - 91,4,648.0,10:48,Away,64
370,64 - 91,4,648.0,10:48,Home,91
371,64 - 91,4,648.0,10:48,Home,91
371,64 - 91,4,648.0,10:48,Away,64
372,64 - 93,4,645.0,10:45,Home,93
372,64 - 93,4,645.0,10:45,Away,64
373,64 - 93,4,645.0,10:45,Home,93
373,64 - 93,4,645.0,10:45,Away,64
374,64 - 93,4,645.0,10:45,Away,64
374,64 - 93,4,645.0,10:45,Home,93
375,64 - 93,4,645.0,10:45,Home,93
375,64 - 93,4,645.0,10:45,Away,64
376,64 - 93,4,645.0,10:45,Away,64
376,64 - 93,4,645.0,10:45,Home,93
377,64 - 93,4,645.0,10:45,Away,64
377,64 - 93,4,645.0,10:45,Home,93
378,64 - 93,4,629.0,10:29,Home,93
378,64 - 93,4,629.0,10:29,Away,64
379,64 - 93,4,626.0,10:26,Home,93
379,64 - 93,4,626.0,10:26,Away,64
380,64 - 93,4,624.0,10:24,Away,64
380,64 - 93,4,624.0,10:24,Home,93
381,64 - 93,4,621.0,10:21,Home,93
381,64 - 93,4,621.0,10:21,Away,64
382,64 - 93,4,607.0,10:07,Away,64
382,64 - 93,4,607.0,10:07,Home,93
383,64 - 93,4,607.0,10:07,Away,64
383,64 - 93,4,607.0,10:07,Home,93
384,66 - 93,4,590.0,09:50,Away,66
384,66 - 93,4,590.0,09:50,Home,93
385,66 - 93,4,576.0,09:36,Away,66
385,66 - 93,4,576.0,09:36,Home,93
386,66 - 93,4,569.0,09:29,Away,66
386,66 - 93,4,569.0,09:29,Home,93
387,66 - 93,4,569.0,09:29,Away,66
387,66 - 93,4,569.0,09:29,Home,93
388,66 - 93,4,565.0,09:25,Home,93
388,66 - 93,4,565.0,09:25,Away,66
389,66 - 93,4,564.0,09:24,Home,93
389,66 - 93,4,564.0,09:24,Away,66
390,66 - 93,4,564.0,09:24,Away,66
390,66 - 93,4,564.0,09:24,Home,93
391,66 - 93,4,550.0,09:10,Home,93
391,66 - 93,4,550.0,09:10,Away,66
392,66 - 93,4,547.0,09:07,Away,66
392,66 - 93,4,547.0,09:07,Home,93
393,66 - 93,4,541.0,09:01,Away,66
393,66 - 93,4,541.0,09:01,Home,93
394,66 - 93,4,538.0,08:58,Away,66
394,66 - 93,4,538.0,08:58,Home,93
395,66 - 95,4,518.0,08:38,Away,66
395,66 - 95,4,518.0,08:38,Home,95
396,66 - 95,4,500.0,08:20,Away,66
396,66 - 95,4,500.0,08:20,Home,95
397,66 - 95,4,493.0,08:13,Home,95
397,66 - 95,4,493.0,08:13,Away,66
398,66 - 95,4,490.0,08:10,Away,66
398,66 - 95,4,490.0,08:10,Home,95
399,66 - 95,4,480.0,08:00,Home,95
399,66 - 95,4,480.0,08:00,Away,66
400,66 - 95,4,480.0,08:00,Home,95
400,66 - 95,4,480.0,08:00,Away,66
401,66 - 95,4,478.0,07:58,Home,95
401,66 - 95,4,478.0,07:58,Away,66
402,68 - 95,4,474.0,07:54,Away,68
402,68 - 95,4,474.0,07:54,Home,95
403,68 - 95,4,459.0,07:39,Away,68
403,68 - 95,4,459.0,07:39,Home,95
404,68 - 95,4,458.0,07:38,Away,68
404,68 - 95,4,458.0,07:38,Home,95
405,70 - 95,4,451.0,07:31,Home,95
405,70 - 95,4,451.0,07:31,Away,70
406,70 - 95,4,424.0,07:04,Home,95
406,70 - 95,4,424.0,07:04,Away,70
407,70 - 95,4,421.0,07:01,Away,70
407,70 - 95,4,421.0,07:01,Home,95
408,70 - 95,4,415.0,06:55,Home,95
408,70 - 95,4,415.0,06:55,Away,70
409,70 - 95,4,415.0,06:55,Away,70
409,70 - 95,4,415.0,06:55,Home,95
410,70 - 95,4,415.0,06:55,Away,70
410,70 - 95,4,415.0,06:55,Home,95
411,71 - 95,4,415.0,06:55,Away,71
411,71 - 95,4,415.0,06:55,Home,95
412,71 - 95,4,406.0,06:46,Away,71
412,71 - 95,4,406.0,06:46,Home,95
413,71 - 95,4,397.0,06:37,Home,95
413,71 - 95,4,397.0,06:37,Away,71
414,71 - 95,4,395.0,06:35,Home,95
414,71 - 95,4,395.0,06:35,Away,71
415,71 - 95,4,387.0,06:27,Away,71
415,71 - 95,4,387.0,06:27,Home,95
416,72 - 95,4,387.0,06:27,Home,95
416,72 - 95,4,387.0,06:27,Away,72
417,72 - 95,4,387.0,06:27,Away,72
417,72 - 95,4,387.0,06:27,Home,95
418,72 - 95,4,387.0,06:27,Away,72
418,72 - 95,4,387.0,06:27,Home,95
419,73 - 95,4,387.0,06:27,Away,73
419,73 - 95,4,387.0,06:27,Home,95
420,73 - 95,4,373.0,06:13,Home,95
420,73 - 95,4,373.0,06:13,Away,73
421,73 - 96,4,373.0,06:13,Home,96
421,73 - 96,4,373.0,06:13,Away,73
422,73 - 97,4,373.0,06:13,Home,97
422,73 - 97,4,373.0,06:13,Away,73
423,73 - 97,4,359.0,05:59,Away,73
423,73 - 97,4,359.0,05:59,Home,97
424,73 - 97,4,356.0,05:56,Away,73
424,73 - 97,4,356.0,05:56,Home,97
425,73 - 97,4,342.0,05:42,Home,97
425,73 - 97,4,342.0,05:42,Away,73
426,73 - 97,4,342.0,05:42,Away,73
426,73 - 97,4,342.0,05:42,Home,97
427,75 - 97,4,338.0,05:38,Away,75
427,75 - 97,4,338.0,05:38,Home,97
428,75 - 97,4,338.0,05:38,Away,75
428,75 - 97,4,338.0,05:38,Home,97
429,75 - 97,4,338.0,05:38,Home,97
429,75 - 97,4,338.0,05:38,Away,75
430,75 - 100,4,322.0,05:22,Away,75
430,75 - 100,4,322.0,05:22,Home,100
431,78 - 100,4,306.0,05:06,Home,100
431,78 - 100,4,306.0,05:06,Away,78
432,78 - 100,4,280.0,04:40,Home,100
432,78 - 100,4,280.0,04:40,Away,78
433,78 - 100,4,278.0,04:38,Home,100
433,78 - 100,4,278.0,04:38,Away,78
434,78 - 100,4,260.0,04:20,Away,78
434,78 - 100,4,260.0,04:20,Home,100
435,78 - 100,4,257.0,04:17,Away,78
435,78 - 100,4,257.0,04:17,Home,100
436,78 - 102,4,241.0,04:01,Away,78
436,78 - 102,4,241.0,04:01,Home,102
437,78 - 102,4,222.0,03:42,Home,102
437,78 - 102,4,222.0,03:42,Away,78
438,78 - 102,4,219.0,03:39,Away,78
438,78 - 102,4,219.0,03:39,Home,102
439,78 - 102,4,215.0,03:35,Home,102
439,78 - 102,4,215.0,03:35,Away,78
440,78 - 102,4,215.0,03:35,Away,78
440,78 - 102,4,215.0,03:35,Home,102
441,78 - 102,4,215.0,03:35,Home,102
441,78 - 102,4,215.0,03:35,Away,78
442,78 - 102,4,215.0,03:35,Away,78
442,78 - 102,4,215.0,03:35,Home,102
443,78 - 102,4,215.0,03:35,Home,102
443,78 - 102,4,215.0,03:35,Away,78
444,78 - 102,4,215.0,03:35,Home,102
444,78 - 102,4,215.0,03:35,Away,78
445,78 - 102,4,215.0,03:35,Home,102
445,78 - 102,4,215.0,03:35,Away,78
446,78 - 102,4,198.0,03:18,Away,78
446,78 - 102,4,198.0,03:18,Home,102
447,78 - 102,4,195.0,03:15,Home,102
447,78 - 102,4,195.0,03:15,Away,78
448,80 - 102,4,181.0,03:01,Home,102
448,80 - 102,4,181.0,03:01,Away,80
449,80 - 104,4,164.0,02:44,Home,104
449,80 - 104,4,164.0,02:44,Away,80
450,82 - 104,4,154.0,02:34,Away,82
450,82 - 104,4,154.0,02:34,Home,104
451,82 - 107,4,131.0,02:11,Home,107
451,82 - 107,4,131.0,02:11,Away,82
452,82 - 107,4,114.0,01:54,Home,107
452,82 - 107,4,114.0,01:54,Away,82
453,82 - 107,4,112.0,01:52,Home,107
453,82 - 107,4,112.0,01:52,Away,82
454,82 - 107,4,98.0,01:38,Home,107
454,82 - 107,4,98.0,01:38,Away,82
455,82 - 107,4,98.0,01:38,Home,107
455,82 - 107,4,98.0,01:38,Away,82
456,85 - 107,4,80.0,01:20,Home,107
456,85 - 107,4,80.0,01:20,Away,85
457,85 - 107,4,57.59999999999991,57.6,Home,107
457,85 - 107,4,57.59999999999991,57.6,Away,85
458,85 - 107,4,54.30000000000018,54.3,Away,85
458,85 - 107,4,54.30000000000018,54.3,Home,107
459,85 - 107,4,43.90000000000009,43.9,Home,107
459,85 - 107,4,43.90000000000009,43.9,Away,85
460,85 - 107,4,40.69999999999982,40.7,Home,107
460,85 - 107,4,40.69999999999982,40.7,Away,85
461,85 - 107,4,28.300000000000182,28.3,Home,107
461,85 - 107,4,28.300000000000182,28.3,Away,85
462,85 - 107,4,25.0,25.0,Home,107
462,85 - 107,4,25.0,25.0,Away,85
463,88 - 107,4,18.0,18.0,Away,88
463,88 - 107,4,18.0,18.0,Home,107
464,88 - 107,4,0.0,0:00,Home,107
464,88 - 107,4,0.0,0:00,Away,88
465,88 - 107,4,0.0,0:00,Home,107
465,88 - 107,4,0.0,0:00,Away,88
466,88 - 107,4,0.0,0:00,Home,107
466,88 - 107,4,0.0,0:00,Away,88
467,88 - 107,4,0.0,0:00,Home,107
467,88 - 107,4,0.0,0:00,Away,88
468,88 - 107,4,0.0,0:00,Home,107
468,88 - 107,4,0.0,0:00,Away,88
469,88 - 107,4,0.0,0:00,Home,107
469,88 - 107,4,0.0,0:00,Away,88
470,88 - 107,4,0.0,0:00,Home,107
470,88 - 107,4,0.0,0:00,Away,88
471,88 - 107,4,0.0,0:00,Home,107
471,88 - 107,4,0.0,0:00,Away,88
472,88 - 107,4,0.0,0:00,Home,107
472,88 - 107,4,0.0,0:00,Away,88
473,88 - 107,4,0.0,0:00,Home,107
473,88 - 107,4,0.0,0:00,Away,88
